time_local,spot,wind_ms,gust_ms,dir_deg,sector,beaufort,p_msl_hpa,surface_p_hpa,temp_c,cloud_pct,radiation_wm2,foehn_dp_hpa,regime
2026-08-15T06:00,Walensee (Tiefenwinkel),3.0,3.0,192,SSW,2,1016.6,969.2,25.2,0,0.0,1.4,Gradient SSW
2026-08-15T06:00,Silvaplana,0.5,1.1,22,NNO,1,1021.7,829.9,15.2,34,0.0,1.4,"Bise (NO, Hochdruck)"
2026-08-15T06:00,Zuerichsee (Staefa),1.1,1.6,285,WNW,1,1015.4,969.3,23.6,64,0.0,1.4,Gradient WNW
2026-08-15T06:00,Zuerichsee (Nuolen),1.7,2.8,190,S,2,1015.4,969.4,24.3,29,0.0,1.4,Gradient S
2026-08-15T07:00,Greifensee,0.1,0.3,225,SW,0,1015.8,966.1,21.7,52,12.0,1.5,Gradient SW
2026-08-15T07:00,Untersee (Steckborn),0.4,1.6,326,NW,1,1016.1,959.0,19.2,72,10.0,1.5,Gradient NW
2026-08-15T07:00,Urnersee (Flueelen),3.3,4.8,74,ONO,3,1016.7,967.0,21.5,0,11.0,1.5,Gradient ONO
2026-08-15T07:00,Urnersee (Sisikon),0.8,1.2,140,SO,1,1015.9,966.7,24.1,0,11.0,1.5,Gradient SO
2026-08-15T07:00,Walensee (Tiefenwinkel),2.8,2.9,190,S,2,1016.9,969.4,25.0,0,14.0,1.5,Gradient S
2026-08-15T07:00,Silvaplana,0.8,1.1,30,NNO,1,1022.1,829.8,14.5,0,16.0,1.5,"Bise (NO, Hochdruck)"
2026-08-15T07:00,Zuerichsee (Staefa),0.1,1.1,90,O,0,1015.7,969.7,23.8,100,8.0,1.5,Gradient O
2026-08-15T07:00,Zuerichsee (Nuolen),1.7,1.9,170,S,2,1015.8,969.8,23.8,24,11.0,1.5,Gradient S
2026-08-15T08:00,Greifensee,0.6,0.9,18,NNO,1,1016.1,966.5,22.4,77,80.0,1.3,Gradient NNO
2026-08-15T08:00,Untersee (Steckborn),0.8,1.3,315,NW,1,1016.2,959.4,20.9,94,82.0,1.3,Gradient NW
2026-08-15T08:00,Urnersee (Flueelen),2.3,4.5,75,ONO,2,1016.6,967.1,22.7,0,116.0,1.3,Gradient ONO
2026-08-15T08:00,Urnersee (Sisikon),0.4,0.9,104,OSO,1,1016.1,967.1,25.2,0,114.0,1.3,Gradient OSO
2026-08-15T08:00,Walensee (Tiefenwinkel),0.9,2.8,144,SO,1,1016.9,969.5,25.6,4,126.0,1.3,Gradient SO
2026-08-15T08:00,Silvaplana,0.3,1.1,45,NO,1,1022.3,830.4,15.2,0,142.0,1.3,"Bise (NO, Hochdruck)"
2026-08-15T08:00,Zuerichsee (Staefa),0.9,1.6,270,W,1,1016.0,970.0,24.0,13,102.0,1.3,Gradient W
2026-08-15T08:00,Zuerichsee (Nuolen),0.5,1.7,297,WNW,1,1016.0,970.1,24.7,22,108.0,1.3,Gradient WNW
2026-08-15T09:00,Greifensee,0.5,1.2,90,O,1,1016.0,966.7,24.4,64,215.0,1.3,Gradient O
2026-08-15T09:00,Untersee (Steckborn),0.8,1.8,339,NNW,1,1016.2,959.8,23.0,77,150.0,1.3,Gradient NNW
2026-08-15T09:00,Urnersee (Flueelen),0.7,3.7,344,NNW,1,1016.3,967.3,25.7,0,279.0,1.3,Gradient NNW
2026-08-15T09:00,Urnersee (Sisikon),0.3,0.8,45,NO,1,1016.1,967.2,25.9,0,277.0,1.3,Gradient NO
2026-08-15T09:00,Walensee (Tiefenwinkel),0.5,1.5,68,ONO,1,1017.2,970.0,26.4,0,292.0,1.3,Gradient ONO
2026-08-15T09:00,Silvaplana,0.2,0.8,297,WNW,1,1022.1,830.9,16.3,0,322.0,1.3,Gradient WNW
2026-08-15T09:00,Zuerichsee (Staefa),0.2,1.4,297,WNW,1,1015.9,970.1,25.5,8,271.0,1.3,Gradient WNW
2026-08-15T09:00,Zuerichsee (Nuolen),1.1,1.6,41,NO,1,1016.1,970.1,24.5,0,269.0,1.3,Gradient NO
2026-08-15T10:00,Greifensee,0.2,1.4,180,S,0,1015.8,966.9,26.8,100,403.0,1.2,Gradient S
2026-08-15T10:00,Untersee (Steckborn),1.6,3.3,281,W,2,1015.8,959.9,26.0,52,340.0,1.2,Gradient W
2026-08-15T10:00,Urnersee (Flueelen),0.8,1.9,291,WNW,1,1016.3,967.5,27.0,7,444.0,1.2,Gradient WNW
2026-08-15T10:00,Urnersee (Sisikon),0.7,1.6,344,NNW,1,1016.3,967.5,26.9,0,448.0,1.2,Gradient NNW
2026-08-15T10:00,Walensee (Tiefenwinkel),0.9,1.3,342,NNW,1,1017.0,969.9,27.6,18,464.0,1.2,Gradient NNW
2026-08-15T10:00,Silvaplana,0.9,1.7,216,SW,1,1021.3,831.2,18.0,0,504.0,1.2,Gradient SW
2026-08-15T10:00,Zuerichsee (Staefa),1.0,2.2,253,WSW,1,1015.9,970.4,27.4,16,416.0,1.2,Gradient WSW
2026-08-15T10:00,Zuerichsee (Nuolen),0.4,2.0,34,NO,1,1016.0,970.3,26.2,75,436.0,1.2,Gradient NO
2026-08-15T11:00,Greifensee,2.2,4.3,252,WSW,2,1015.5,967.0,29.2,25,565.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Untersee (Steckborn),2.6,4.9,231,SW,2,1015.5,960.0,27.9,69,512.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Urnersee (Flueelen),0.6,2.0,261,W,1,1016.2,967.6,28.0,0,595.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Urnersee (Sisikon),0.9,2.2,311,NW,1,1016.1,967.5,28.0,4,602.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Walensee (Tiefenwinkel),1.9,2.6,317,NW,2,1016.8,970.0,29.1,38,604.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Silvaplana,2.5,3.5,212,SSW,2,1020.5,831.5,19.7,0,667.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Zuerichsee (Staefa),1.7,3.3,273,W,2,1015.6,970.3,28.9,5,591.0,1.1,Thermik (Sonne)
2026-08-15T11:00,Zuerichsee (Nuolen),1.0,2.1,360,N,1,1015.8,970.4,27.9,7,591.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Greifensee,2.0,4.5,267,W,2,1014.9,966.7,30.7,4,711.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Untersee (Steckborn),2.5,4.9,236,SW,2,1014.9,959.8,30.2,68,656.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Urnersee (Flueelen),1.6,3.5,266,W,2,1015.6,967.3,29.9,57,727.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Urnersee (Sisikon),0.9,2.3,302,WNW,1,1015.6,967.2,29.3,80,720.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Walensee (Tiefenwinkel),2.5,3.5,317,NW,2,1016.4,969.8,30.6,17,733.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Silvaplana,3.8,5.0,219,SW,3,1020.0,831.5,20.4,0,794.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Zuerichsee (Staefa),2.8,4.8,264,W,2,1015.0,970.0,30.6,13,713.0,1.1,Thermik (Sonne)
2026-08-15T12:00,Zuerichsee (Nuolen),1.7,3.3,343,NNW,2,1015.2,970.0,29.5,28,716.0,1.1,Thermik (Sonne)
2026-08-15T13:00,Greifensee,2.0,4.2,285,WNW,2,1014.1,966.2,32.3,54,795.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Untersee (Steckborn),1.9,4.7,273,W,2,1014.3,959.4,31.1,65,739.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Urnersee (Flueelen),2.1,4.2,267,W,2,1014.7,966.7,31.2,0,801.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Urnersee (Sisikon),0.7,2.5,304,NW,1,1014.7,966.6,30.7,98,801.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Walensee (Tiefenwinkel),2.8,4.2,315,NW,2,1015.5,969.1,31.9,0,816.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Silvaplana,4.7,7.1,222,SW,3,1019.2,830.9,20.4,0,774.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Zuerichsee (Staefa),2.7,6.1,276,W,2,1014.2,969.4,31.9,15,790.0,0.9,Thermik (Sonne)
2026-08-15T13:00,Zuerichsee (Nuolen),3.7,6.3,327,NNW,3,1014.2,969.4,31.5,5,785.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Greifensee,2.0,3.9,307,NW,2,1013.4,965.6,33.0,100,784.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Untersee (Steckborn),1.5,3.8,290,WNW,1,1013.5,958.9,32.7,37,779.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Urnersee (Flueelen),2.6,4.4,283,WNW,2,1014.0,966.2,32.3,45,798.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Urnersee (Sisikon),1.0,2.6,294,WNW,1,1014.0,966.1,31.6,100,812.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Walensee (Tiefenwinkel),2.8,4.2,321,NW,2,1014.9,968.7,32.8,0,846.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Silvaplana,0.6,8.1,279,W,1,1019.9,830.8,19.3,100,292.0,0.9,Gradient W
2026-08-15T14:00,Zuerichsee (Staefa),1.9,4.7,270,W,2,1013.5,968.9,33.0,11,810.0,0.9,Thermik (Sonne)
2026-08-15T14:00,Zuerichsee (Nuolen),3.6,6.5,322,NW,3,1013.6,968.9,32.1,0,807.0,0.9,Thermik (Sonne)
2026-08-15T15:00,Greifensee,2.2,4.2,313,NW,2,1012.9,965.2,33.5,40,644.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Untersee (Steckborn),1.0,3.1,294,WNW,1,1012.8,958.5,33.8,100,776.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Urnersee (Flueelen),2.4,5.3,289,WNW,2,1013.9,965.9,31.4,89,643.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Urnersee (Sisikon),1.9,3.7,258,WSW,2,1013.7,965.8,32.1,100,689.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Walensee (Tiefenwinkel),3.1,4.8,318,NW,2,1014.4,968.3,33.2,0,818.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Silvaplana,1.8,4.4,196,SSW,2,1019.8,831.0,19.8,86,609.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Zuerichsee (Staefa),3.0,4.6,233,SW,2,1013.0,968.5,33.5,76,739.0,0.7,Thermik (Sonne)
2026-08-15T15:00,Zuerichsee (Nuolen),3.4,5.3,307,NW,3,1013.1,968.5,33.0,85,761.0,0.7,Thermik (Sonne)
2026-08-15T16:00,Greifensee,1.8,3.9,317,NW,2,1012.3,964.7,34.0,0,705.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Untersee (Steckborn),1.3,2.9,337,NNW,1,1012.2,958.0,34.3,0,723.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Urnersee (Flueelen),2.0,6.0,273,W,2,1013.4,965.4,31.1,97,445.0,0.2,Gradient W
2026-08-15T16:00,Urnersee (Sisikon),0.9,2.7,276,W,1,1013.2,965.4,32.2,100,516.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Walensee (Tiefenwinkel),3.1,5.6,308,NW,2,1013.9,967.8,33.3,42,731.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Silvaplana,3.5,6.7,108,OSO,3,1019.1,830.7,20.3,0,496.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Zuerichsee (Staefa),4.3,5.1,232,SW,3,1012.4,968.0,33.9,62,710.0,0.2,Thermik (Sonne)
2026-08-15T16:00,Zuerichsee (Nuolen),2.6,5.0,283,WNW,2,1012.5,968.0,33.4,54,684.0,0.2,Thermik (Sonne)
2026-08-15T17:00,Greifensee,2.1,4.0,265,W,2,1011.8,964.3,34.4,46,590.0,1.5,Thermik (Sonne)
2026-08-15T17:00,Untersee (Steckborn),0.7,2.0,34,NO,1,1011.9,957.7,34.5,0,604.0,1.5,Thermik (Sonne)
2026-08-15T17:00,Urnersee (Flueelen),1.6,3.8,218,SW,2,1013.6,965.6,30.9,87,312.0,1.5,Gradient SW
2026-08-15T17:00,Urnersee (Sisikon),0.5,2.2,191,S,1,1012.9,965.2,32.5,100,300.0,1.5,Gradient S
2026-08-15T17:00,Walensee (Tiefenwinkel),2.6,6.3,301,WNW,2,1014.0,967.8,32.3,100,425.0,1.5,Gradient WNW
2026-08-15T17:00,Silvaplana,2.0,5.1,45,NO,2,1018.9,830.7,20.5,100,531.0,1.5,Thermik (Sonne)
2026-08-15T17:00,Zuerichsee (Staefa),2.0,5.4,227,SW,2,1012.0,967.6,34.1,30,506.0,1.5,Thermik (Sonne)
2026-08-15T17:00,Zuerichsee (Nuolen),2.8,5.1,287,WNW,2,1012.2,967.7,33.2,85,408.0,1.5,Gradient WNW
2026-08-15T18:00,Greifensee,1.3,5.1,270,W,1,1012.1,964.4,33.5,100,348.0,1.3,Gradient W
2026-08-15T18:00,Untersee (Steckborn),1.3,2.6,148,SSO,1,1011.7,957.5,34.0,100,445.0,1.3,Gradient SSO
2026-08-15T18:00,Urnersee (Flueelen),2.4,5.1,85,O,2,1015.3,966.6,27.0,100,101.0,1.3,Gradient O
2026-08-15T18:00,Urnersee (Sisikon),5.6,10.3,226,SW,4,1014.5,966.2,29.1,100,130.0,1.3,Gradient SW
2026-08-15T18:00,Walensee (Tiefenwinkel),2.3,11.9,205,SSW,2,1015.6,968.4,26.5,100,84.0,1.3,Gradient SSW
2026-08-15T18:00,Silvaplana,5.2,8.4,118,OSO,3,1020.0,830.3,18.3,100,201.0,1.3,Gradient OSO
2026-08-15T18:00,Zuerichsee (Staefa),2.8,4.9,225,SW,2,1012.1,967.6,33.3,100,294.0,1.3,Gradient SW
2026-08-15T18:00,Zuerichsee (Nuolen),3.1,5.3,266,W,2,1012.2,967.7,33.2,100,283.0,1.3,Gradient W
2026-08-15T19:00,Greifensee,3.4,6.4,282,WNW,3,1011.7,964.0,33.0,92,177.0,0.8,Gradient WNW
2026-08-15T19:00,Untersee (Steckborn),1.9,3.6,245,WSW,2,1011.3,956.9,32.9,100,250.0,0.8,Gradient WSW
2026-08-15T19:00,Urnersee (Flueelen),1.6,8.8,137,SO,2,1014.4,965.7,26.9,100,72.0,0.8,Gradient SO
2026-08-15T19:00,Urnersee (Sisikon),3.3,6.5,87,O,3,1013.9,965.5,28.8,97,116.0,0.8,Gradient O
2026-08-15T19:00,Walensee (Tiefenwinkel),1.9,5.3,231,SW,2,1016.1,968.8,25.7,100,88.0,0.8,Gradient SW
2026-08-15T19:00,Silvaplana,3.5,9.1,57,ONO,3,1020.6,829.9,16.8,100,27.0,0.8,"Bise (NO, Hochdruck)"
2026-08-15T19:00,Zuerichsee (Staefa),6.9,12.7,176,S,4,1012.7,967.6,29.3,100,137.0,0.8,Gradient S
2026-08-15T19:00,Zuerichsee (Nuolen),6.6,11.6,172,S,4,1012.6,967.6,29.6,100,110.0,0.8,Gradient S
2026-08-15T20:00,Greifensee,4.6,12.7,144,SO,3,1013.5,964.8,27.1,100,45.0,0.4,Gradient SO
2026-08-15T20:00,Untersee (Steckborn),1.2,3.3,175,S,1,1011.7,956.9,30.5,93,57.0,0.4,Gradient S
2026-08-15T20:00,Urnersee (Flueelen),4.0,12.6,90,O,3,1017.7,968.1,22.2,100,15.0,0.4,Gradient O
2026-08-15T20:00,Urnersee (Sisikon),7.0,12.3,178,S,4,1016.5,967.2,23.4,100,13.0,0.4,Gradient S
2026-08-15T20:00,Walensee (Tiefenwinkel),1.3,4.4,90,O,1,1017.0,969.3,23.5,100,23.0,0.4,Gradient O
2026-08-15T20:00,Silvaplana,3.3,10.4,23,NNO,2,1022.4,829.6,13.6,100,18.0,0.4,"Bise (NO, Hochdruck)"
2026-08-15T20:00,Zuerichsee (Staefa),7.1,11.2,99,O,4,1013.8,968.3,27.0,100,55.0,0.4,Gradient O
2026-08-15T20:00,Zuerichsee (Nuolen),3.1,9.4,92,O,2,1014.0,968.5,26.6,97,56.0,0.4,Gradient O
2026-08-15T21:00,Greifensee,5.5,9.2,141,SO,4,1014.1,965.2,26.3,96,9.0,0.6,Gradient SO
2026-08-15T21:00,Untersee (Steckborn),3.1,6.7,167,SSO,2,1013.4,957.6,25.6,58,4.0,0.6,Gradient SSO
2026-08-15T21:00,Urnersee (Flueelen),2.3,5.0,105,OSO,2,1017.6,967.8,21.1,100,2.0,0.6,Gradient OSO
2026-08-15T21:00,Urnersee (Sisikon),4.5,12.4,185,S,3,1016.0,966.9,24.5,100,2.0,0.6,Gradient S
2026-08-15T21:00,Walensee (Tiefenwinkel),0.5,5.0,117,OSO,1,1017.6,969.8,23.2,100,5.0,0.6,Gradient OSO
2026-08-15T21:00,Silvaplana,1.3,4.5,45,NO,1,1022.1,829.5,13.9,100,4.0,0.6,"Bise (NO, Hochdruck)"
2026-08-15T21:00,Zuerichsee (Staefa),6.1,11.0,87,O,4,1014.3,968.7,26.3,94,4.0,0.6,Gradient O
2026-08-15T21:00,Zuerichsee (Nuolen),3.4,5.6,95,O,3,1014.3,968.7,26.5,67,3.0,0.6,Gradient O
2026-08-15T22:00,Greifensee,5.6,9.8,142,SO,4,1014.7,965.7,25.9,63,0.0,0.5,Gradient SO
2026-08-15T22:00,Untersee (Steckborn),1.2,5.2,180,S,1,1014.2,958.3,25.4,79,0.0,0.5,Gradient S
2026-08-15T22:00,Urnersee (Flueelen),2.8,5.5,73,ONO,2,1017.3,967.7,21.8,100,0.0,0.5,Gradient ONO
2026-08-15T22:00,Urnersee (Sisikon),3.6,7.8,178,S,3,1016.2,967.1,24.9,100,0.0,0.5,Gradient S
2026-08-15T22:00,Walensee (Tiefenwinkel),2.1,4.3,145,SO,2,1018.4,970.4,22.1,100,0.0,0.5,Gradient SO
2026-08-15T22:00,Silvaplana,1.7,2.9,33,NNO,2,1022.5,829.9,14.1,100,0.0,0.5,"Bise (NO, Hochdruck)"
2026-08-15T22:00,Zuerichsee (Staefa),5.1,9.6,87,O,3,1014.9,969.2,26.0,99,0.0,0.5,Gradient O
2026-08-15T22:00,Zuerichsee (Nuolen),2.5,5.1,78,ONO,2,1014.9,969.3,26.2,93,0.0,0.5,Gradient ONO
2026-08-15T23:00,Greifensee,2.8,6.7,167,SSO,2,1014.8,965.7,25.0,49,0.0,0.4,Gradient SSO
2026-08-15T23:00,Untersee (Steckborn),0.3,1.5,72,ONO,1,1014.8,958.4,23.0,6,0.0,0.4,Gradient ONO
2026-08-15T23:00,Urnersee (Flueelen),2.9,5.2,65,ONO,2,1016.7,966.9,20.4,36,0.0,0.4,Gradient ONO
2026-08-15T23:00,Urnersee (Sisikon),0.8,3.2,150,SSO,1,1015.5,966.5,25.2,74,0.0,0.4,Gradient SSO
2026-08-15T23:00,Walensee (Tiefenwinkel),2.0,3.9,171,S,2,1017.4,969.6,22.9,91,0.0,0.4,Gradient S
2026-08-15T23:00,Silvaplana,0.6,0.9,301,WNW,1,1021.2,829.6,15.3,100,0.0,0.4,Gradient WNW
2026-08-15T23:00,Zuerichsee (Staefa),2.8,6.1,90,O,2,1014.9,969.1,25.0,47,0.0,0.4,Gradient O
2026-08-15T23:00,Zuerichsee (Nuolen),1.5,2.1,138,SO,1,1015.1,969.1,24.1,45,0.0,0.4,Gradient SO
2026-08-16T00:00,Greifensee,2.4,4.4,173,S,2,1014.8,965.6,24.5,0,0.0,0.5,Gradient S
2026-08-16T00:00,Untersee (Steckborn),0.9,1.1,84,O,1,1015.0,958.3,21.1,7,0.0,0.5,Gradient O
2026-08-16T00:00,Urnersee (Flueelen),3.0,5.3,70,ONO,2,1016.5,966.6,20.0,79,0.0,0.5,Gradient ONO
2026-08-16T00:00,Urnersee (Sisikon),0.6,0.9,121,OSO,1,1015.4,966.3,24.7,73,0.0,0.5,Gradient OSO
2026-08-16T00:00,Walensee (Tiefenwinkel),3.3,3.3,183,S,3,1017.2,969.4,22.6,40,0.0,0.5,Gradient S
2026-08-16T00:00,Silvaplana,0.8,1.2,30,NNO,1,1021.9,829.7,14.6,38,0.0,0.5,"Bise (NO, Hochdruck)"
2026-08-16T00:00,Zuerichsee (Staefa),2.1,4.5,90,O,2,1014.9,969.0,24.8,69,0.0,0.5,Gradient O
2026-08-16T00:00,Zuerichsee (Nuolen),1.8,2.8,149,SSO,2,1015.0,969.0,23.7,48,0.0,0.5,Gradient SSO
2026-08-16T01:00,Greifensee,0.8,3.2,166,SSO,1,1015.1,965.8,24.0,0,0.0,0.7,Gradient SSO
2026-08-16T01:00,Untersee (Steckborn),0.3,1.4,135,SO,1,1015.0,958.2,20.9,45,0.0,0.7,Gradient SO
2026-08-16T01:00,Urnersee (Flueelen),3.5,5.1,65,ONO,3,1016.7,966.7,19.2,31,0.0,0.7,Gradient ONO
2026-08-16T01:00,Urnersee (Sisikon),0.6,1.7,108,OSO,1,1015.6,966.3,23.7,38,0.0,0.7,Gradient OSO
2026-08-16T01:00,Walensee (Tiefenwinkel),3.3,3.4,187,S,3,1017.2,969.3,22.2,50,0.0,0.7,Gradient S
2026-08-16T01:00,Silvaplana,0.6,1.0,31,NNO,1,1022.1,829.8,14.4,79,0.0,0.7,"Bise (NO, Hochdruck)"
2026-08-16T01:00,Zuerichsee (Staefa),1.1,2.4,100,O,1,1015.1,969.2,24.4,29,0.0,0.7,Gradient O
2026-08-16T01:00,Zuerichsee (Nuolen),1.8,2.8,142,SO,2,1015.1,969.0,23.3,64,0.0,0.7,Gradient SO
2026-08-16T02:00,Greifensee,0.6,1.3,180,S,1,1015.0,965.6,23.4,41,0.0,0.3,Gradient S
2026-08-16T02:00,Untersee (Steckborn),0.9,1.6,302,WNW,1,1015.1,958.2,20.2,100,0.0,0.3,Gradient WNW
2026-08-16T02:00,Urnersee (Flueelen),3.4,5.3,67,ONO,3,1016.6,966.5,19.1,6,0.0,0.3,Gradient ONO
2026-08-16T02:00,Urnersee (Sisikon),0.9,1.1,131,SO,1,1015.5,966.2,23.6,32,0.0,0.3,Gradient SO
2026-08-16T02:00,Walensee (Tiefenwinkel),3.4,3.6,188,S,3,1016.8,968.9,22.4,88,0.0,0.3,Gradient S
2026-08-16T02:00,Silvaplana,0.8,1.0,293,WNW,1,1022.0,829.3,13.8,61,0.0,0.3,Gradient WNW
2026-08-16T02:00,Zuerichsee (Staefa),0.7,2.0,124,SO,1,1015.0,969.1,24.3,70,0.0,0.3,Gradient SO
2026-08-16T02:00,Zuerichsee (Nuolen),1.9,3.2,186,S,2,1015.1,969.0,23.3,74,0.0,0.3,Gradient S
2026-08-16T04:00,Greifensee,0.1,0.5,315,NW,0,1014.8,965.1,21.1,11,0.0,0.4,Gradient NW
2026-08-16T04:00,Untersee (Steckborn),0.6,0.7,329,NNW,1,1014.6,957.4,18.7,100,0.0,0.4,Gradient NNW
2026-08-16T04:00,Urnersee (Flueelen),3.5,5.3,73,ONO,3,1016.0,965.9,18.8,0,0.0,0.4,Gradient ONO
2026-08-16T04:00,Urnersee (Sisikon),0.8,1.5,135,SO,1,1014.9,965.6,22.9,16,0.0,0.4,Gradient SO
2026-08-16T04:00,Walensee (Tiefenwinkel),3.1,3.8,189,S,2,1016.2,968.4,22.7,58,0.0,0.4,Gradient S
2026-08-16T04:00,Silvaplana,0.8,1.2,270,W,1,1021.1,828.1,12.9,100,0.0,0.4,Gradient W
2026-08-16T04:00,Zuerichsee (Staefa),0.3,1.0,45,NO,1,1014.6,968.4,22.5,22,0.0,0.4,Gradient NO
2026-08-16T04:00,Zuerichsee (Nuolen),1.9,3.1,171,S,2,1014.6,968.4,22.6,100,0.0,0.4,Gradient S
2026-08-16T05:00,Greifensee,0.5,1.0,101,O,1,1014.7,965.0,21.3,58,0.0,0.3,Gradient O
2026-08-16T05:00,Untersee (Steckborn),1.1,1.4,319,NW,1,1014.6,957.4,18.5,29,0.0,0.3,Gradient NW
2026-08-16T05:00,Urnersee (Flueelen),3.5,5.9,70,ONO,3,1016.0,966.0,19.0,0,0.0,0.3,Gradient ONO
2026-08-16T05:00,Urnersee (Sisikon),0.8,1.1,157,SSO,1,1015.1,965.7,22.8,0,0.0,0.3,Gradient SSO
2026-08-16T05:00,Walensee (Tiefenwinkel),3.1,4.5,193,SSW,2,1016.1,968.3,22.8,100,0.0,0.3,Gradient SSW
2026-08-16T05:00,Silvaplana,1.1,1.8,255,WSW,1,1020.8,827.8,12.9,100,0.0,0.3,Gradient WSW
2026-08-16T05:00,Zuerichsee (Staefa),0.7,1.8,243,WSW,1,1014.7,968.5,22.4,90,0.0,0.3,Gradient WSW
2026-08-16T05:00,Zuerichsee (Nuolen),1.8,2.8,183,S,2,1014.7,968.5,22.6,100,0.0,0.3,Gradient S
2026-08-16T06:00,Greifensee,0.5,0.9,37,NO,1,1014.9,965.1,20.5,100,0.0,-0.1,Gradient NO
2026-08-16T06:00,Untersee (Steckborn),1.4,2.1,315,NW,1,1014.9,957.6,18.2,79,0.0,-0.1,Gradient NW
2026-08-16T06:00,Urnersee (Flueelen),3.5,5.1,72,ONO,3,1016.1,966.1,19.2,0,0.0,-0.1,Gradient ONO
2026-08-16T06:00,Urnersee (Sisikon),0.9,1.2,174,S,1,1015.1,965.7,22.6,1,0.0,-0.1,Gradient S
2026-08-16T06:00,Walensee (Tiefenwinkel),2.9,5.6,194,SSW,2,1016.1,968.4,23.2,96,0.0,-0.1,Gradient SSW
2026-08-16T06:00,Silvaplana,0.5,1.4,338,NNW,1,1020.5,828.1,13.8,86,0.0,-0.1,Gradient NNW
2026-08-16T06:00,Zuerichsee (Staefa),0.6,1.1,45,NO,1,1014.7,968.5,22.5,72,0.0,-0.1,Gradient NO
2026-08-16T06:00,Zuerichsee (Nuolen),1.7,2.7,152,SSO,2,1014.8,968.5,22.1,60,0.0,-0.1,Gradient SSO
2026-08-16T07:00,Greifensee,0.3,1.5,315,NW,1,1015.4,965.4,19.7,69,11.0,-0.6,Gradient NW
2026-08-16T07:00,Untersee (Steckborn),1.0,2.2,349,N,1,1015.4,958.1,17.9,92,11.0,-0.6,Gradient N
2026-08-16T07:00,Urnersee (Flueelen),3.1,5.8,75,ONO,2,1016.0,966.0,19.5,0,10.0,-0.6,Gradient ONO
2026-08-16T07:00,Urnersee (Sisikon),0.9,1.4,167,SSO,1,1015.1,965.7,22.6,0,10.0,-0.6,Gradient SSO
2026-08-16T07:00,Walensee (Tiefenwinkel),2.9,5.1,196,SSW,2,1016.1,968.4,23.0,39,12.0,-0.6,Gradient SSW
2026-08-16T07:00,Silvaplana,0.5,0.9,112,OSO,1,1020.3,828.2,14.3,90,9.0,-0.6,Gradient OSO
2026-08-16T07:00,Zuerichsee (Staefa),1.1,1.6,297,WNW,1,1015.1,968.8,22.1,68,10.0,-0.6,Gradient WNW
2026-08-16T07:00,Zuerichsee (Nuolen),1.4,2.6,205,SSW,1,1015.1,968.8,22.2,60,11.0,-0.6,Gradient SSW
2026-08-16T08:00,Greifensee,0.6,0.9,45,NO,1,1015.9,966.1,20.9,25,105.0,-1.0,Gradient NO
2026-08-16T08:00,Untersee (Steckborn),0.7,1.9,297,WNW,1,1015.8,958.8,19.9,36,106.0,-1.0,Gradient WNW
2026-08-16T08:00,Urnersee (Flueelen),1.4,4.8,69,ONO,1,1016.4,966.7,21.1,0,112.0,-1.0,Gradient ONO
2026-08-16T08:00,Urnersee (Sisikon),0.7,0.9,34,NO,1,1016.0,966.8,24.2,0,111.0,-1.0,Gradient NO
2026-08-16T08:00,Walensee (Tiefenwinkel),0.9,4.8,207,SSW,1,1016.7,969.1,24.2,42,118.0,-1.0,Gradient SSW
